#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners,Players,Playtime (Median),Developer(s),Publisher(s),Genre
409,Event-D,"Dec 17, 2018",$4.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Freedintale Studio,Freedintale Studio,Visual Novel
414,My So-called Future Girlfriend,"Dec 10, 2018",$4.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd., Digicon",Visual Novel
420,Kaori After Story,"Dec 3, 2018",$2.49,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),PixelFade,PixelFade,Visual Novel
421,Damned Daniel,"Nov 30, 2018",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Red Mouse Games,Red Mouse Games,Visual Novel
424,蓝宝石般的被害妄想少女/Damsel with persecutory delusion,"Nov 27, 2018",$4.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),橙光游戏,橙光游戏,Visual Novel
428,Whispering Flames,"Nov 17, 2018",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Red Cattus,Red Cattus,Visual Novel
430,Psychedelica of the Black Butterfly,"Nov 15, 2018",$29.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),IDEA FACTORY,Intragames,Visual Novel
442,Fei Duanmu VS Kobayashi 端木斐 VS 小林正雪,"Nov 1, 2018",$5.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"致意, 傅真","致意, 傅真",Visual Novel
445,Corpse Party: Book of Shadows,"Oct 29, 2018",$14.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"MAGES. Inc., 5pb.","XSEED Games, Marvelous USA, Inc.",Visual Novel
446,Sabbat of the Witch,"Oct 26, 2018",$29.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Yuzusoft,NekoNyan Ltd.,Visual Novel
452,One-Way Ticket / 单程票,"Oct 24, 2018",$4.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Light & Digital Technology,Zodiac Interactive,Visual Novel
454,Sacred Earth - Promise,"Oct 24, 2018",$12.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"Sacred Star Team, MirageV",Sacred Star Team,Visual Novel
472,神社的百合香 ~ Floral Aroma in the Shrine,"Sep 30, 2018",$0.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),凝冰剑斩,凝冰剑斩,Visual Novel
473,Neighbor,"Sep 29, 2018",$8.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),OTUSUN LAND,OTUSUN LAND,Visual Novel
477,Corrupted,"Sep 27, 2018",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Juvty Worlds,Juvty Worlds,Visual Novel
480,Path to Mnemosyne,"Sep 26, 2018",$1.49,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),DevilishGames,DevilishGames,Visual Novel
490,Labyrinth of Refrain: Coven of Dusk,"Sep 18, 2018",$49.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"Nippon Ichi Software, Inc.","NIS America, Inc.",Visual Novel
500,EPHEMERAL -FANTASY ON DARK-,"Sep 11, 2018",$39.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),dramatic create,dramatic create,Visual Novel
503,Love's Sweet Garnish,"Sep 7, 2018",$12.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Canvas+Garden,Sekai Project,Visual Novel
515,The path to domination,"Aug 29, 2018",$0.28,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Seaborgium Entertainment,"Seaborgium Entertainment, khukhrovr",Visual Novel
520,ISLAND,"Aug 23, 2018",$39.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
521,Fortissimo FA INTL Ver,"Aug 23, 2018",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"La’cryma, YAMAYURI GAMES",SakuraGame,Visual Novel
522,Crystalline,"Aug 22, 2018",$4.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),PixelFade,PixelFade,Visual Novel
527,Leaflet Love Story,"Aug 20, 2018",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"G+工程团, 橘子班",PeriScope Game,Visual Novel
529,WhiteLily 1：丽丽公主,"Aug 17, 2018",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),游学者狐狸,游学者狐狸,Visual Novel
530,NEKOKORO,"Aug 16, 2018",$4.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Mikołaj Spychał,Mikołaj Spychał,Visual Novel
531,BigBoy - Visual Novel,"Jun 23, 2018",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Mete Ozguz,Mete Ozguz,Visual Novel
536,Ritual on the Eve 前夜祭,"Aug 8, 2018",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),阿道,0Cube,Visual Novel
540,Dungeon Girl,"Jul 30, 2018",$5.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Inu to Neko,Fruitbat Factory,Visual Novel
548,Flowers -Le volume sur ete-,"Jul 26, 2018",$19.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Innocent Grey,JAST USA,Visual Novel
553,Adventures in the Light & Dark,"Jul 24, 2018",$0.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Protoria Studios,Protoria Studios,Visual Novel
557,Because We're Here - Act I,"Jul 19, 2018",$5.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Studio Elfriede,Studio Elfriede,Visual Novel
559,Mary Skelter: Nightmares,"Jul 19, 2018",$24.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Idea Factory,Ghostlight LTD,Visual Novel
560,DayD: Through time. Jurassic Rush,"Jul 2, 2018",$4.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"UniBit, Creobit",8Floor,Visual Novel
562,Dust and Salt: The Battle for Murk,"Jul 11, 2018",$3.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Prime Games,Prime Games,Visual Novel
564,Lu Bu Maker,"Jul 10, 2018",$7.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.",Visual Novel
565,Cardinal Cross,"Jul 9, 2018",$11.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),LarkyLabs,LarkyLabs,Visual Novel
566,The Chronicles of Quiver Dick,"Jul 9, 2018",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Crankage Games,Crankage Games,Visual Novel
570,DERE EVIL EXE,"Jul 3, 2018",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Darius Immanuel Guerrero,AppSir Games,Visual Novel
574,Starlight Drifter,"Jun 29, 2018",$19.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Dharker Studios,Dharker Studios,Visual Novel
575,淑女同萌！,"Jun 29, 2018",$29.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),AKATSUKI-WORKS,HIKARI FIELD,Visual Novel
576,Maitetsu,"Jun 29, 2018",$14.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Lose,Sekai Project,Visual Novel
577,Summer Pockets,"Jun 29, 2018",$44.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),VisualArts/Key,VisualArts,Visual Novel
588,Higurashi When They Cry Hou - Ch.6 Tsumihoroboshi,"Jun 14, 2018",$7.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),07th Expansion,MangaGamer,Visual Novel
590,NOSTALGIC TRAIN,"Jun 12, 2018",$11.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Tatamibeya 畳部屋,"Tatamibeya 畳部屋, Pujia8 Studio",Visual Novel
600,NALOGI 2,"May 31, 2018",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),CUTE ANIME GIRLS,Tranquility games,Visual Novel
601,Project Pastorate,"May 31, 2018",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),PsyRob,Meridian4,Visual Novel
603,Fortissimo FA,"May 31, 2018",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"La’cryma, YAMAYURI GAMES",SakuraGame,Visual Novel
608,Broken Minds,"Nov 3, 2017",$6.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),LockedOn,LockedOn,Visual Novel
609,Sakura Sadist,"May 25, 2018",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Winged Cloud,Winged Cloud,Visual Novel
617,The House in Fata Morgana: A Requiem for Innocence,"May 17, 2018",$14.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),NOVECT,MangaGamer,Visual Novel
625,月夜下的紅茶杯 ~ Blacktea With Moon,"May 8, 2018",$0.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),凝冰剑斩,凝冰剑斩,Visual Novel
628,Wolf Tails,"May 4, 2018",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Razzart Visual,Razzart Visual,Visual Novel
632,Inexplicable Geeks: Dawn of Just Us,"May 3, 2018",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Stegalosaurus Game Development,Stegalosaurus Game Development,Visual Novel
635,Everything is going to be OK,"May 3, 2018",$5.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),alienmelon,alienmelon,Visual Novel
636,Unmoor,"May 2, 2018",$7.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),MariLuzaria,MariLuzaria,Visual Novel
638,恒水中学连环虐杀 / The untold story of hengshui school,"May 2, 2018",$3.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),橙光游戏,橙光游戏,Visual Novel
642,Not So Middle Ages,"Apr 27, 2018",,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Gamenesis,Gamenesis,Visual Novel
643,NEKO-NIN exHeart 2,"Apr 27, 2018",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Whirlpool,Sekai Project,Visual Novel
646,Queen's Quest 4: Sacred Truce,"Apr 26, 2018",$14.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Brave Giant LTD,Artifex Mundi,Visual Novel
647,Achievement Smiles,"Apr 25, 2018",$0.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),GosDev Production,GosDev Production,Visual Novel
651,Doodle Date,"Apr 19, 2018",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Nicholas Lives,Nicholas Lives,Visual Novel
668,TOGETHER VR,"Apr 2, 2018",$12.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),AURORA Games,AURORA Games,Visual Novel
669,Fatal Twelve,"Mar 30, 2018",$19.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),LYCORIS,Sekai Project,Visual Novel
670,Otaku's Fantasy 2,"Mar 30, 2018",,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Dieselmine,Paradise Project,Visual Novel
674,Sounds of Verity,"Mar 27, 2018",$4.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Violet Feature,Vorobushek,Visual Novel
675,CROSS†CHANNEL: Steam Edition,"Mar 27, 2018",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),MoeNovel,MoeNovel,Visual Novel
684,Hakuoki: Edo Blossoms,"Mar 13, 2018",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"Idea Factory, Design Factory",Idea Factory International,Visual Novel
691,Tropical Liquor,"Mar 9, 2018",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Tentacle Games,Sekai Project,Visual Novel
700,Creature Romances: Kokonoe Kokoro,"Mar 2, 2018",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Nostalgia,Sekai Project,Visual Novel
701,Beyond the Invisible: Darkness Came,"Mar 1, 2018",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Graphium Studio,Denda Games,Visual Novel
705,Beckett,"Feb 27, 2018",$0.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),The Secret Experiment,The Secret Experiment,Visual Novel
709,Demon Hunter 4: Riddles of Light,"Feb 22, 2018",$14.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Brave Giant LTD,Artifex Mundi,Visual Novel
715,Border of her Heart,"Feb 14, 2018",$0.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Tuomo Laine,Tuomo's games,Visual Novel
721,Sakura Cupid,"Feb 12, 2018",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Winged Cloud,Winged Cloud,Visual Novel
726,Gazing from beyond,"Feb 7, 2018",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),七彩绘色游戏,SakuraGame,Visual Novel
733,Soul for two,"Jan 26, 2018",Free,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),GefestGames,GefestGames,Visual Novel
736,Noir Chronicles: City of Crime,"Jan 25, 2018",$14.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Brave Giant LTD,Artifex Mundi,Visual Novel
740,Talk to Saki,"Jan 19, 2018",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Light,Nekomura Games,Visual Novel
749,Sakura no Mori † Dreamers,"Dec 28, 2017",$17.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),MOONSTONE,HIKARI FIELD,Visual Novel
752,Sad City 42,"Dec 28, 2017",$0.49,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Narko Games,Narko Games,Visual Novel
754,Fairy of the treasures,"Dec 27, 2017",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Pink Label Games,Pink Label Games,Visual Novel
765,Hoshizora no Memoria -Wish upon a Shooting Star- HD,"Dec 18, 2017",$19.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Favorite,Sekai Project,Visual Novel
766,A Sky Full of Stars 仰望夜空的星辰,"Dec 15, 2017",$17.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),MoeNovel,MoeNovel,Visual Novel
770,Umineko: Golden Fantasia,"Dec 8, 2017",$24.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),07th Expansion,MangaGamer,Visual Novel
780,Let`s not stay friends,"Nov 29, 2017",$1.19,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Violet Feature,Vorobushek,Visual Novel
784,Wild Romance: Mofu Mofu Edition,"Nov 20, 2017",$14.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Norn,Cherry Kiss Games,Visual Novel
786,NEKO-NIN exHeart +PLUS Saiha,"Nov 17, 2017",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Whirlpool,Sekai Project,Visual Novel
787,Visual Novel Maker,"Nov 16, 2017",$59.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),KOMODO,KOMODO,Visual Novel
790,AZURA,"Nov 13, 2017",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),CUTE ANIME GIRLS,Tranquility games,Visual Novel
791,Gachimuchi,"Nov 13, 2017",$0.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Volha,Volha,Visual Novel
792,Eiyu*Senki – The World Conquest,"Nov 10, 2017",$29.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Tenco,"JAST USA, Kagura Games (Chinese Localization)",Visual Novel
796,NEKO-NIN exHeart +PLUS Nachi,"Nov 2, 2017",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Whirlpool,Sekai Project,Visual Novel
798,Talk to Aya,"Nov 1, 2017",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Light,Nekomura Games,Visual Novel
800,LSD,"Oct 31, 2017",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),CUTE ANIME GIRLS,Tranquility games,Visual Novel
803,Lost Dimension,"Oct 30, 2017",$24.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),FURYU Corporation,Ghostlight LTD,Visual Novel
815,These nights in Cairo,"Oct 15, 2017",$7.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Salamandra88,7DOTS,Visual Novel
820,Fallen Times,"Oct 9, 2017",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),DaFu Studio,DaFu Studio,Visual Novel
821,Inmates,"Oct 5, 2017",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Davit Andreasyan,Iceberg Interactive,Visual Novel
822,Jake's Love Story,"Oct 5, 2017",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Mikołaj Spychał,Mikołaj Spychał,Visual Novel
824,Sakura Gamer,"Oct 5, 2017",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Winged Cloud,Winged Cloud,Visual Novel
832,Eventide 3: Legacy of Legends,"Sep 28, 2017",$14.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),The House of Fables,Artifex Mundi,Visual Novel
833,Elisa: Seduce the Innkeeper,"Sep 25, 2017",$4.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Neoclassic Games,Neoclassic Games,Visual Novel
837,Neofeud,"Sep 19, 2017",$14.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Silver Spook Games,Silver Spook Games,Visual Novel
838,Trajectory of summer flower,"Aug 15, 2017",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),SoraPrayer,SoraPrayer,Visual Novel
840,七个小矮人2 / Seven boys 2,"Sep 15, 2017",$0.79,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),橙光游戏,橙光游戏,Visual Novel
843,Short Stories Collection of Class Tangerine,"Sep 13, 2017",$7.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),橘子班,NVLMaker,Visual Novel
845,Fashioning Little Miss Lonesome,"Sep 8, 2017",$24.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Kalmia8,MangaGamer,Visual Novel
846,Ne no Kami - The Two Princess Knights of Kyoto Part 2,"Sep 7, 2017",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Kuro Irodoru Yomiji,Sekai Project,Visual Novel
850,Wonderful Everyday Down the Rabbit-Hole,"Aug 30, 2017",$29.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),KeroQ,Frontwing USA,Visual Novel
851,Morph Girl,"Aug 30, 2017",$3.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Jaydeb,Jaydeb,Visual Novel
853,Cat Girl,"Aug 28, 2017",,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),夢かき屋,Paradise Project,Visual Novel
863,Shark Dating Simulator XL+,"Aug 14, 2017",$0.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Catfood McFly,Catsmeat Studios,Visual Novel
864,ICY: Frostbite Edition,"Aug 11, 2017",$12.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Innervoid Interactive,Digital Tribe,Visual Novel
872,Bai Qu: Hundreds of Melodies,"Jul 27, 2017",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Magenta Factory,Magenta Factory,Visual Novel
874,篱笆庄秘闻 / Mysteries of Fence,"Jul 14, 2017",$3.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),橙光游戏,橙光游戏,Visual Novel
882,甜点恋人 / Pastry Lovers,"Jul 21, 2017",$4.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),橙光游戏,橙光游戏,Visual Novel
886,Twins of the Pasture,"Jul 19, 2017",$7.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Dieselmine,Dieselmine,Visual Novel
887,Yukie: A Japanese Winter Fairy Tale,"Jul 14, 2017",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"Vaka Game Magazine, ImCyan",Vaka Game Magazine,Visual Novel
889,Sorcerer's Dream,"Jul 13, 2017",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Arai Koh Create Office,YOX-Project,Visual Novel
890,Crimson Gray,"Jul 14, 2017",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Sierra Lee,Sierra Lee,Visual Novel
892,Soulslayer～灭魂·误佳期～,"Jul 13, 2017",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),开水工作室,NVLMaker,Visual Novel
894,√Letter - Root Letter -,"Jul 7, 2017",$19.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"DRAGAMI GAMES, LTD.","DRAGAMI GAMES, LTD.",Visual Novel
898,Battle Girls,"Jul 6, 2017",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Dharker Studios,Dharker Studios,Visual Novel
908,Symphonic Rain,"Jun 14, 2017",$39.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),KOGADO STUDIO,KOMODO,Visual Novel
913,Lionessy Story,"Jun 3, 2017",$4.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"Maltakreuz, Goodsir",Maltakreuz,Visual Novel
915,LoveKami -Useless Goddess-,"May 29, 2017",$12.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),MoeNovel,MoeNovel,Visual Novel
919,Nancy Drew: Treasure in the Royal Tower,"Aug 20, 2001",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),HeR Interactive,HeR Interactive,Visual Novel
927,planetarian HD,"May 8, 2017",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),VisualArts/Key,VisualArts,Visual Novel
928,England Exchange,"May 5, 2017",$4.64,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Hanabira,Hanako Games,Visual Novel
930,MMM: Murder Most Misfortunate,"May 1, 2017",$4.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"Michael Long, Foolish Mortals Games",Foolish Mortals Games,Visual Novel
933,Dong-Jin Rice-hime（東津萌米）,"Apr 28, 2017",$19.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"STORIA, Narrator, SimonCreative",SimonCreative,Visual Novel
937,Grisaia Phantom Trigger Vol.1,"Apr 27, 2017",$14.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
943,Games&Girls,"Apr 18, 2017",$1.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Yume Creations,Yume Creations,Visual Novel
947,Army Gals,"Apr 17, 2017",$19.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Dharker Studios,Dharker Studios,Visual Novel
949,My name is You and it's the only unusual thing in my life,"Apr 17, 2017",$0.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Nikita Kaf,Missing Calm,Visual Novel
953,Your Friend Hana,"Apr 6, 2017",$0.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Xorcerox,Xorcerox,Visual Novel
959,Elisa: the Innkeeper,"Mar 28, 2017",$6.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Neoclassic Games,Neoclassic Games,Visual Novel
963,Demonheart,"Mar 24, 2017",$19.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Rolling Crown,Rolling Crown,Visual Novel
967,Antagonist,"Mar 17, 2017",$2.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),NIVLACART,KOMODO,Visual Novel
968,Pastelia Stories,"Mar 16, 2017",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Maru Project Develop Team,Maru Project Develop Team,Visual Novel
969,Monster Monpiece,"Mar 14, 2017",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"COMPILE HEART, IDEA FACTORY",Idea Factory International,Visual Novel
973,The Adventures of Fei Duanmu 端木斐异闻录,"Mar 9, 2017",$3.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),致意,致意,Visual Novel
978,School of Talent: SUZU-ROUTE,"Feb 23, 2017",$8.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),MyDearest,MyDearest,Visual Novel
982,Princess Maker Refine,"Feb 17, 2017",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"CFK Co., Ltd.",Bliss Brain,Visual Novel
990,Max's Big Bust - A Captain Nekorai Tale,"Feb 7, 2017",$19.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Lached Up Games,Lached Up Games,Visual Novel
991,Sweetest Monster,"Feb 6, 2017",$5.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),ebi-hime,ebi-hime,Visual Novel
993,Learn Japanese To Survive! Katakana War,"Jan 30, 2017",$6.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Sleepy Duck,RIVER CROW STUDIO,Visual Novel
998,Corona Blossom Vol.3 Journey to the Stars,"Jan 25, 2017",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
1003,Criminal Girls: Invite Only,"Jan 11, 2017",$19.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),"Nippon Ichi Software, Inc.","NIS America, Inc.",Visual Novel
1008,Never give up!,"Dec 29, 2016",$3.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Salamandra88,7DOTS,Visual Novel
1012,WORLD END ECONOMiCA episode.03,"Dec 21, 2016",$12.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Spicy Tails,Sekai Project,Visual Novel
1016,Moekuri: Adorable + Tactical SRPG,"Dec 16, 2016",$11.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),MokyuSoft,Culture Select,Visual Novel
1018,LoveKami -Divinity Stage-,"Dec 15, 2016",$12.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),MoeNovel,MoeNovel,Visual Novel
1030,Magi Trials,"Nov 17, 2016",$9.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Dharker Studios,Dharker Studios,Visual Novel
1031,Last Days of Spring 2,"Nov 17, 2016",$6.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Sapphire Dragon Productions,Sapphire Dragon Productions,Visual Novel
1032,Book Series - Alice in Wonderland,"Nov 16, 2016",,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Kurisu no Patto,Kurisu no Patto,Visual Novel
1036,CAFE 0 ~The Sleeping Beast~,"Oct 29, 2016",$16.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),ROSEVERTE MYSTERY,ROSEVERTE,Visual Novel
1040,Memory's Dogma CODE:01,"Nov 4, 2016",$14.99,N/A (N/A),"20,000 .. 50,000",0%,00:00 (00:00),Liz-Arts,Sekai Project,Visual Novel
